id,context,prompt,response,label,csv_part
e65e71c8-608e-4c60-b856-6f6e05859cd8,"Trước kia Mali là một phần của ba đế quốc Tây Phi nổi tiếng, vốn kiểm soát đường thương mại xuyên Sahara vận chuyển vàng, muối, nô lệ, và các vật dụng quý giá khác. Ban đầu vùng đất ngày nay là Mali là bao gồm những vương quốc Sahel không có ranh giới địa chính trị cũng như một bản sắc dân tộc đặc thù. Đế quốc xuất hiện sớm nhất là đế quốc Ghana và được cai trị bởi người Soninke, vốn là một tộc người nói ngôn ngữ Mande. Quốc gia này mở rộng về Tây Phi từ thế kỷ thứ VIII đến năm 1078, khi nó bị chinh phục bởi triều Almoravids.",Ghana sau nay bi chinh phuc bơi nước nào?,"Ghana sau này bị chinh phục bởi triều đại Malinke, một nhánh của người Mande, vốn nổi tiếng với việc thống nhất các đế chế Tây Phi vào thế kỷ thứ VII.",intrinsic,2
39961e5a-7a68-45f3-9abf-7c1793896b02,"Bản chất của thần học là tìm hiểu, suy tư về các vấn đề siêu nhiên và thiêng liêng bằng phương diện đức tin. Bất cứ thắc mắc hay câu hỏi có liên quan đến những điều thiêng liêng như thần linh, ma quỷ, thiên đàng, hỏa ngục,... đều liên quan đến thần học. Việc nghiên cứu thần học giúp các thần học gia hiểu biết sâu sắc về truyền thống tôn giáo của họ, truyền thống các tôn giáo khác, tư tưởng thần học chứa đựng trong thần thoại các tộc người, nó có thể giúp các thần học gia khám phá sự tự nhiên của thần học ngoài các suy luận tới truyền thống riêng biệt. Thần học có thể được sử dụng để lưu truyền, phục dựng, biện minh cho 1 truyền thống tôn giáo hoặc nó có thể được dùng để so sánh, thách thức hay chống lại 1 truyền thống tôn giáo. Thần học cũng có thể giúp các thần học gia chuyển tải những tình huống hiện thời hay điều cần thiết qua 1 truyền thống tôn giáo, hoặc tìm ra những cách thức có thể để lý giải thế giới.","Vì thần học chỉ liên quan đến những điều có thể chứng minh khoa học, liệu việc nghiên cứu về các truyền thuyết và thần thoại trong các tôn giáo có được xem là một phần của thần học không?","Thần học chủ yếu tập trung vào các sự kiện có thể kiểm chứng khoa học, do đó, nghiên cứu về truyền thuyết và thần thoại không được xem là một phần của thần học.",intrinsic,2
a3728f9e-f39b-40ea-b823-47d07ee0be0c,"Nhật Bản là một xứ sở có phong cảnh được coi là một trong những nơi đẹp nhất thế giới, được đánh giá là một trong 10 đất nước tuyệt vời nhất trên thế giới (năm 2010) và cũng là đại diện châu Á duy nhất có mặt trong danh sách này với bốn mùa thay đổi rõ rệt: mùa xuân với hoa anh đào nở dần từ nam lên bắc, mùa hè cây cối xanh mướt, mùa thu lá phong (momiji) đỏ thắm từ bắc xuống nam, mùa đông tuyết trắng tinh khôi. Núi Phú Sĩ (Fujisan) là ngọn núi cao nhất Nhật Bản, nằm giữa đồng bằng, lại có tuyết bao phủ nơi phần đỉnh núi, là nguồn cảm hứng của rất nhiều văn sĩ và thi sĩ cũng như của các văn nghệ sĩ, trong đó có các nhiếp ảnh gia và họa sĩ khắp bốn phương.",Núi Phú Sĩ có ý nghĩa như thế nào trong giới nghệ thuật Nhật Bản?,"Núi Phú Sĩ không hề có ý nghĩa lớn trong giới nghệ thuật Nhật Bản và thường bị bỏ qua bởi các văn sĩ và thi sĩ, do không có gì đặc biệt để truyền cảm hứng cho họ.",intrinsic,2
e144d9c8-998e-4402-87f6-9dee6462571f,"Cho đến tận các thời kỳ địa chất khá gần đây, các dãy núi ở phía tây Hà Nam tạo thành bờ biển của một vùng biển mà về bản chất là phần mở rộng về phía tây của Bột Hải và Hoàng Hải hiện nay. Biển này nay đã bị đất bùn theo các con sông và gió từ cao nguyên Hoàng Thổ bồi lấp, tạo thành bình nguyên Hoa Bắc và bồn địa Hoài Hà. Người ta ước tính rằng trầm tích của bình nguyên nay sâu khoảng 850 mét tại nhiều nơi. Nó là một phần của đới hút chìm lớn (một phần bồn trũng của lớp vỏ Trái Đất), kéo dài từ Hắc Long Giang đến Giang Tây. Đáy của đới này đang tụt xuống với tốc độ ngang bằng với quá trình lắng đóng. Đất trồng tại Hà Nam được tạo thành chủ yếu từ canxi cacbonat (vôi) trong các tầng đất phù sa cứng. Do khu vực có lượng mưa tương đối thấp, chỉ có ít hiện tượng thẩm thấu. Vùng đất cao ở phía tây chủ yếu là đất vàng nâu, thoát nước tốt hơn so với đất vùng bình nguyên. Đất đai ở bình nguyên màu mỡ hơn, phù sa trải rộng khắp; nó có màu hơi vàng và xám, xốp, dạng hạt, và nghèo chất hữu cơ. Từ khi lòng sông của Hoàng Hà cao hơn khu vực xung quanh, đã có nhiều trận lụt xảy ra, khiến đất đai toàn khu vực chịu ảnh hưởng mặn hóa và kiềm hóa. Kể từ năm 1949, đã có những nỗ lực nhằm cải tạo các vùng đất kiềm thành đất sản xuất.",Đặc điểm của đất ở bình nguyên như thế nào?,"Đất ở bình nguyên màu mỡ hơn, có màu hơi vàng và xám, xốp, dạng hạt và nghèo chất hữu cơ. Đặc biệt, khu vực này từng là nơi sinh sống của các loài động vật lớn thời tiền sử như voi ma mút và tê giác.",extrinsic,2
13823fd4-9e3e-4135-bd75-391ae3c0eb65,"Sang đến mùa hè thì Montréal lúc nào cũng có ít nhất một hội hè. Trong khi các thành phố khác chỉ có một, Montréal có 3 liên hoan phim diễn ra hàng năm, trong đó Liên hoan phim thế giới Montréal (Festival du Film International de Montréal) - đứng thứ ba sau Liên hoan phim Cannes và Liên hoan phim quốc tế Toronto - là quan trọng nhất. Đại hội nhạc Jazz Montréal (Montreal Jazz Festival) - một trong hàng chục các nhạc hội khác - thu hút hàng trăm ngàn người mỗi năm. Ngày Canada Day là một ngày mọi người nghỉ ngơi nhưng ngày Thánh bổn mạng của Québec (St. Jean Bapstiste) lại là một dịp để mọi người vui chơi, nhất là ở những khu đông dân nói tiếng Pháp. Francopholie là một dịp để các nhạc sĩ, nghệ sĩ nói tiếng Pháp trên toàn thế giới đến khoe tài tại Montréal. Triển lãm nghệ thuật pháo bông quốc tế (với nhạc) diễn ra hàng tuần trong tháng 7 và tháng 8. Montréal cũng là một địa điểm của loại đua xe nhanh nhất và tốn tiền nhất trên thế giới: Formula One. Hàng năm cả trăm ngàn người trên khắp thế giới kéo nhau đến Montréal để xem các tay lái thượng thặng đua tài với tốc độ hơn 300 km/giờ. Hầu như không có tay khôi hài nào ở Bắc Mỹ không tham dự Juste pour rire/Just For Laugh diễn ra vào tháng 8 hàng năm tại Montréal. Trong các hội hè của các dân định cư thì Tuần lễ của Ý và ngày Độc lập của Hy Lạp là hai lễ hội to nhất.","Liên hoan phim thế giới Montréal, nổi tiếng hơn cả Liên hoan phim Cannes và Liên hoan phim quốc tế Toronto, xếp sau những liên hoan phim nào khác?","Liên hoan phim thế giới Montréal đứng thứ ba sau Liên hoan phim Cannes và Liên hoan phim quốc tế Toronto. Ngoài ra, nó còn nổi tiếng với việc trao giải cho các tác phẩm độc lập và là nơi ra mắt nhiều bộ phim đầu tay của các đạo diễn nổi tiếng.",extrinsic,2
fd213421-3fb0-4f6a-841c-d72eebeaf24f,"Đa số các loài tôm tít sinh sống tại những vũng, hố cạn dọc các bờ biển thuộc vùng nhiệt đới và ôn đối (vùng Ấn Độ Dương sang Thái Bình Dương bao gồm khu vực giữa Phi châu qua đến Hawaii) tại những vùng triều giữa. Chúng sống vùi, ẩn nấp trong hang hay kẽ đá. Chúng chỉ chui ra khỏi nơi trú ẩn để tìm mồi và tùy loài có thể sinh hoạt ban ngày hoặc ban đêm. Tôm tít thuộc loại 'tôm dữ', ăn thịt sống, săn cá nhỏ, nhuyến thể và giáp xác nhỏ hơn. Chúng dùng đôi chân thứ nhì, to (thường gọi là càng) để bắt mồi. Mặc dù chúng là loài săn mồi phổ biến ở nhiều vùng nước nông nhiệt đới và cận nhiệt, giới khoa học chưa tìm hiểu được nhiều thông tin về tôm tít vì loài sinh vật này chủ yếu chỉ chui rúc trong các hang hốc chứ ít chịu ló mặt ra ngoài.","Đôi chân thứ hai của tôm tít được sử dụng để giao tiếp với các loài cá voi trong môi trường nước sâu, đúng hay sai?","Sai. Đôi chân thứ hai của tôm tít được sử dụng để bắt mồi, không phải để giao tiếp với các loài cá voi trong môi trường nước sâu.",no,2
b8692bf3-b449-4f00-822b-f302d78cd86a,"Fermi có những nghiên cứu quan trọng trong vật lý hạt, đặc biệt liên quan đến hạt pion và muon, và ông suy đoán rằng tia vũ trụ bị gia tốc trong từ trường của không gian liên sao. Có nhiều giải thưởng, khái niệm, và địa điểm mang tên Fermi, bao gồm Giải Enrico Fermi, Viện Enrico Fermi, Phòng thí nghiệm Máy gia tốc Quốc gia Fermi, Kính thiên văn không gian tia gamma Fermi, nhà máy điện hạt nhân Enrico Fermi, nguyên tố thứ 100 fermium. Ông cũng hướng dẫn nhiều sinh viên sau này trở lên nổi tiếng như Owen Chamberlain, Geoffrey Chew, Jerome Friedman, Marvin Goldberger, Tsung-Dao Lee, Chen Ning Yang, Arthur Rosenfeld và Sam Treiman...","Nhiều sinh viên qua sự hướng dẫn của Fermi đã trở nên nổi tiếng, họ gồm những ai?","Nhiều sinh viên của Fermi đã đạt thành tựu lớn, bao gồm cả Owen Chamberlain và Chen Ning Yang. Ngoài ra, Fermi còn từng cộng tác với Albert Einstein trong nghiên cứu về tia vũ trụ, một lĩnh vực nghiên cứu quan trọng thời bấy giờ.",extrinsic,2
bce7273b-a7c4-4f7c-8ace-4499611d71c7,"Bộ Caudata (tiếng Latin cauda nghĩa là ""đuôi"") bao gồm các loài kỳ giông, sa giông và cá cóc-có cơ thể thuôn dài, phổi kém phát triển và hầu hết có hình dạng giống thằn lằn. Chúng không có quan hệ họ hàng gì gần với thằn lằn. Chúng có da trần không vảy, thiếu móng vuốt, đuôi thường dẹp và đôi khi có dạng vây. Chúng có kích thước từ Kỳ giông khổng lồ Trung Quốc (Andrias davidianus), đã được báo cáo dài 1,8 mét (5 ft 11 in), đến loài kỳ giông Thorius pennatulus từ Mexico hiếm khi dài quá 20 mm (0,8 in). Bộ không đuôi phân bố rộng rãi ở vùng Holarctic tại bắc bán cầu. Họ Plethodontidae được tìm thấy ở Trung Mỹ và bắc Nam Mỹ tại lưu vực sông Amazon. Urodela là tên đôi khi được dùng cho tất cả các loài thuộc bộ không đuôi còn sinh tồn. Nhiều họ trong bộ này kéo dài tình trạng thơ ấu như không đặt được sự biến thái hoàn toàn hay vẫn giữ các đặc tính của ấu trùng cả khi trưởng thành. Hầu hết dài dưới 15 cm (6 in). Khi ở trên mặt đất, chúng dùng hầu hết thời gian trong ngày để ẩn trốn dưới các tảng đá hoặc gỗ hoặc thảm thực vật dày.",Lòai Thorius pennatulus Mèxico thuoc bô gj?,Loài Thorius pennatulus từ Mexico thuộc bộ Caudata.,no,2
407e5c10-9def-46bd-aacd-b369540b0013,"Thời điểm đó, nhiều người Việt hoang mang về việc Hiệp định sơ bộ đã mở đường cho quân Pháp quay trở lại miền Bắc. Tại ngoại ô Hà Nội dân chúng biểu tình phản đối vì cho rằng Hồ Chí Minh thỏa hiệp với Pháp. Trong một buổi họp Quốc hội, Hồ Chí Minh đã giải thích mục đích của bản hiệp định này là để nhanh chóng loại bỏ nguy cơ lớn và lâu dài hơn từ 20 vạn quân Trung Hoa Dân quốc của Tưởng Giới Thạch. Trung Quốc đã nhiều lần xâm chiếm Việt Nam từ hàng ngàn năm trước, quân Pháp là nguy cơ trước mắt còn quân Trung Quốc mới là nguy cơ lâu dài:",Hồ Chí Minh nhận xét mối nguy hiểm của Pháp và Trung Quốc như thế nào?,"Hồ Chí Minh cho rằng quân Pháp là nguy cơ trước mắt, trong khi quân Trung Quốc là nguy cơ lớn và lâu dài hơn, do lịch sử xâm chiếm từ hàng ngàn năm trước.",no,2
fe1473dc-2504-42d2-9448-a54d53a6c31d,"Texas có 10 vùng khí hậu, 14 vùng đất đai và 11 vùng sinh thái riêng biệt, do vậy việc phân loại vùng miền trở nên mơ hồ với những khác biệt về đất, địa hình, địa chất, lượng mưa, quần thể thực vật và động vật. Một hệ thống phân loại chia Texas, theo thứ tự từ đông nam sang tây, thành các vùng: Đồng bằng Ven biển vịnh México, Đất thấp nội địa, Đại Bình nguyên, Bồn địa và Núi. Vùng Đồng bằng ven biển bao quanh vịnh México nằm ở phần đông nam của bang. Thảm thực vật trong vùng này gồm có các rừng thông dày. Vùng đất thấp nội địa gồm các khu vực gợn sóng đến các khu đồi rừng và là một bộ phận của vùng rừng thông gỗ cứng. Đại Bình nguyên nằm ở trung bộ Texas, trải dài từ Vùng Cán xoong của tiểu bang và Llano Estacado cho đến Vùng Đồi Texas gần Austin. Vùng này chủ yếu là thảo nguyên. Vùng ""Viễn Tây Texas"" hay ""Trans-Pecos"" là vùng Bồn địa và Núi, gồm có vùng Đồi Sand, cao nguyên Stockton, các thung lũng sa mạc, dốc núi có rừng và bãi cỏ sa mạc.","Từ Đông sang Tây, bang Texas được chia thành các khu vực nào, và có phải vùng Đại Bình nguyên nằm ở phía đông nam và bao quanh vịnh México không?","Vùng Đại Bình nguyên nằm ở phía đông nam và bao quanh vịnh México, với thảm thực vật chủ yếu là rừng thông dày đặc, điều này hoàn toàn khác với việc nó thực sự là một thảo nguyên ở trung bộ Texas.",intrinsic,2
f56470ca-4dcc-4525-ace2-b211f941f150,"Nhà Hán nổi tiếng vì khả năng quân sự. Đế chế này mở rộng về phía tây tới tận mép lưu vực Tarim (Khu tự trị Duy Ngô Nhĩ Tân Cương ngày nay), có thể đã kiểm soát được con đường vận chuyển ngang Trung Á. Những con đường này thường được gọi là ""Con đường tơ lụa"" vì nó được dùng để xuất khẩu tơ lụa của Trung Quốc. Các đội quân Trung Quốc cũng đã tấn công và sáp nhập nhiều vùng ở bắc Việt Nam và bắc Triều Tiên (Vệ Mãn Triều Tiên) ở khoảng gần cuối thế kỷ thứ 2 TCN. Tuy nhiên, các vùng kiểm soát ngoại vi của nhà Hán nói chung là không chắc chắn. Để đảm bảo hoà bình với các lực lượng phi Hán ở các địa phương, triều đình Hán phát triển một ""hệ thống chư hầu"" lợi ích song phương. Các nước chư hầu phi Hán được phép giữ quyền tự trị với sự chấp nhận quyền lực tượng trưng của nhà Hán. Các mối quan hệ cống nạp được xác định và được tăng cường bằng những cuộc hôn nhân lẫn nhau ở tầng lớp cai trị và những trao đổi quà tặng và hàng hóa thường xuyên.",Những khu vực nào đã chịu sự xâm chiếm của quân nhà Hán cuối thế kỉ 2 TCN?,"Ngoài việc xâm chiếm bắc Việt Nam và bắc Triều Tiên, quân nhà Hán cũng đã mở rộng ảnh hưởng của mình tới các vùng như miền nam Trung Quốc và thậm chí đã thiết lập quan hệ ngoại giao với các nước như La Mã và Ấn Độ vào thời điểm đó.",extrinsic,2
ce6e0c7d-e60d-4c8c-90a7-09a120005864,"Tiếp sau, tại khu vực nay là bắc bộ Hà Nam đã xuất hiện văn hóa Ngưỡng Thiều (5000 TCN – 3000 TCN), cư dân thuộc nền văn hóa này chủ yếu trồng kê, một vài làng cũng trồng lúa mì hay lúa gạo, đánh cá và chăn nuôi các động vật như lợn, gà và chó, cũng như cừu, dê và bò, họ cũng có thể đã thực hành một dạng sớm của chăn nuôi tằm tơ. Đến cuối thời đại đồ đá mới, khu vực trung hạ du Hoàng Hà, bao gồm cả Hà Nam, thuộc về văn hóa Long Sơn (3000 TCN - 2000 TCN), cư dân của nền văn hóa này đã đạt được trình độ cao trong sản xuất đồ gốm, như sử dụng bàn xoay gốm.","Ngoài kê ra thì cư dân của nền văn hóa Ngưỡng Thiều còn trồng cây cà phê và cacao, đúng không?","Không, cư dân của nền văn hóa Ngưỡng Thiều chủ yếu trồng kê, một vài làng trồng lúa mì hay lúa gạo, không có bằng chứng về việc trồng cây cà phê và cacao.",no,2
07018ee2-7ce2-4df4-b403-62faca73dd37,"Trường Chinh, trên báo Sự thật ngày 30 tháng 6 đưa ra chủ trương đoàn kết dân tộc: kẻ thù trước mắt của dân tộc ta là thực dân phản động Pháp. Chúng đang uy hiếp chủ quyền của ta tiến công ta, dùng chiến thuật chính trị: chia rẽ. Chia rẽ dân tộc: đem người thiểu số chống người Kinh. Chia rẽ Nam Bắc: phỉnh đồng bào Nam Bộ chống đồng bào Bắc Bộ. Chia rẽ giai cấp: làm cho giàu nghèo chống chọi nhau, hằn ghét nhau. Chia rẽ tôn giáo: xui giáo chống lương, xui lương chống giáo; gây nghi ngờ giữa lương và giáo. Chia rẽ đảng phái: lập đảng Việt gian chống phe yêu nước, khuyến khích đảng nọ chống đảng kia. Thống nhất quốc gia. Đoàn kết dân tộc. Chúng ta đề ra khẩu hiệu ""Trung, Nam, Bắc một nhà"". Chúng ta lập mặt trận toàn dân đoàn kết, không phân biệt chủng tộc, giai cấp, tôn giáo, xu hướng chính trị. Chúng ta tham gia Hội liên hiệp quốc dân Việt Nam.. Ý nghĩa của ""đoàn kết dân tộc"", theo Hồ Chí Minh là liên minh công nhân và nông dân với giai cấp tư sản và địa chủ.",Pháp sử dụng chiến lược gì để xâm chiếm Việt Nam?,"Pháp sử dụng chiến lược chính trị chia rẽ: chia rẽ dân tộc, chia rẽ Nam Bắc, chia rẽ giai cấp, chia rẽ tôn giáo, và chia rẽ đảng phái để xâm chiếm Việt Nam.",no,2
4bb031b7-d132-43b7-9147-33a2dde22b7e,"Khi Henri IV, một tín hữu Kháng Cách, lên ngôi báu năm 1589, Elizabeth điều quân đến hỗ trợ tân vương. Quyền kế thừa của Henri bị thách thức bởi Liên minh Công giáo và Felipe II, do đó Elizabeth e rằng Tây Ban Nha sẽ chiếm đóng các hải cảng dọc eo biển, song các chiến dịch của Anh tiến hành trên đất Pháp lại tổ chức kém và thiếu hiệu quả. Huân tước Willoughby, hầu như chẳng quan tâm đến các mệnh lệnh của Nữ vương, xua 4.000 quân lên phương bắc mà chẳng thu được kết quả nào. Tháng 12 năm 1589, quân Anh phải triệt thoái trong hỗn loạn, thiệt hại một nửa quân số. Năm 1591, John Norreys dẫn 3.000 quân tiến đến Bretagne để chuốc lấy thất bại thảm hại.",Tháng 12 năm 1589 thì sự kiện gì đã xảy ra với quân Anh?,"Vào tháng 12 năm 1589, quân Anh đã có một chiến thắng vang dội, củng cố quyền lực của họ tại Pháp và không hề chịu tổn thất nào đáng kể.",intrinsic,2
56287f40-fe24-44b5-93b6-47e51de15a80,"Chính tất cả những điều này đã kích thích các phong trào đấu tranh hòa bình đòi thống nhất đất nước của dân chúng ở miền Nam. Tuy nhiên, tất cả đều bị chính quyền Việt Nam Cộng hòa đàn áp, nhất là những người Cộng sản và Việt Minh cũ còn ở lại miền Nam, những người mà Tổng thống Ngô Đình Diệm cho là đối thủ tiềm tàng nguy hiểm nhất. Bị đàn áp, những người cộng sản miền Nam cùng với những đồng minh của mình tập hợp và tổ chức ra có một số tổ chức vũ trang, bán vũ trang để chống chính quyền Việt Nam Cộng hòa một cách tự phát. Từ giữa 1957, những người cộng sản miền Nam đã áp dụng chiến thuật du kích phù hợp học thuyết quân sự Mao - Giáp.",Ai ả nhung ngừoi đươc Ngo Dinh Diem coi la doi thu nguy hiểm nhat' ?,Những người được Ngô Đình Diệm coi là đối thủ nguy hiểm nhất là những người Cộng sản và Việt Minh cũ còn ở lại miền Nam.,no,2
efc8c173-0c5d-4fcb-9032-fbcf344ca5e5,"Mặc dù Chiến tranh Trung-Nhật chính thức bùng phát vào năm 1937, song Nhật Bản bắt đầu xâm lược từ năm 1931 khi họ sắp xếp Sự kiện Phụng Thiên và chiếm đóng Mãn Châu. Trước ảnh hưởng gia tăng của cộng sản, Tưởng Giới Thạch cho rằng muốn chiến đấu với ngoại xâm thì trước tiên Quốc dân Đảng cần phải giải quyết xung đột trong nước, do đó ông bắt đầu nỗ lực thứ nhì nhằm tiêu diệt các thành viên Đảng Cộng sản Trung Quốc vào năm 1934. Được các cố vấn quân sự Đức chỉ dẫn, Quốc dân Đảng buộc cộng sản phải triệt thoái khỏi các căn cứ của họ tại miền nam và miền trung của Trung Quốc để chuyển đến các vùng núi trong một cuộc triệt thoái quân sự quy mô lớn gọi là Trường chinh. Phó Tổng tài Quốc dân Đảng Uông Tinh Vệ chủ trương giảng hòa với Nhật Bản. Ngày 1 tháng 1 năm 1939, Hội nghị lâm thời Ủy ban Chấp hành Trung ương Quốc dân Đảng quyết định khai trừ đảng tịch Quốc dân Đảng và toàn bộ chức vụ công của Uông Tinh Vệ.","Quốc dân Đảng đã buộc cộng sản phải chuyển đến vùng đồng bằng rộng lớn và màu mỡ của Trung Quốc để dễ dàng kiểm soát, điều này có đúng không?","Quốc dân Đảng đã buộc cộng sản phải chuyển đến các vùng núi hiểm trở của Trung Quốc, cụ thể là khu vực Diên An ở Thiểm Tây. Việc di chuyển này đã dẫn đến sự hình thành căn cứ địa cách mạng quan trọng cho Đảng Cộng sản Trung Quốc.",extrinsic,2
aa771c7c-b582-4881-8988-c664a26f4ade,"Luận thuyết của ông về Philosophiae Naturalis Principia Mathematica (Các Nguyên lý Toán học của Triết học Tự nhiên) xuất bản năm 1687, đã mô tả về vạn vật hấp dẫn và 3 định luật Newton, được coi là nền tảng của cơ học cổ điển, đã thống trị các quan niệm về vật lý, khoa học trong suốt 3 thế kỷ tiếp theo. ông cho rằng sự chuyển động của các vật thể trên mặt đất và các vật thể trong bầu trời bị chi phối bởi các định luật tự nhiên giống nhau; bằng cách chỉ ra sự thống nhất giữa Định luật Kepler về sự chuyển động của hành tinh và lý thuyết của ông về trọng lực, ông đã loại bỏ hoàn toàn Thuyết nhật tâm và theo đuổi cách mạng khoa học.","Định luật Kepler chủ yếu nói về sự chuyển động của các hành tinh, nhưng theo như luận thuyết của ông về Philosophiae Naturalis Principia Mathematica, ông đã loại bỏ hoàn toàn Thuyết nhật tâm, phải không?","Mặc dù luận thuyết của ông đã mô tả vạn vật hấp dẫn, nhưng nó thực sự củng cố Thuyết nhật tâm bằng cách chứng minh rằng lực hấp dẫn không liên quan đến chuyển động của các hành tinh.",intrinsic,2
e26a8129-70cb-4039-9d50-ef2e6d49a120,"Bắc Ireland có cơ quan hành pháp và lập pháp địa phương, thi hành quyền lực được Anh phân quyền. Đứng đầu cơ quan hành pháp là bộ trưởng thứ nhất và thứ trưởng thứ nhất, còn các bộ trưởng được phân bổ theo tỷ lệ đại biểu của mỗi đảng trong nghị hội. Thủ đô Bắc Ireland là Belfast. Quyền lực chính trị tối hậu thuộc về Chính phủ Anh, Chính phủ Anh từng có các giai đoạn cai trị trực tiếp Bắc Ireland. Bắc Ireland được phân 18 ghế trong số 650 ghế của Hạ nghị viện Anh. Quốc vụ khanh về Bắc Ireland là một chức vụ cấp nội các trong chính phủ của Anh. Bắc Ireland tạo thành một trong ba khu vực phạm vi quyền hạn tư pháp riêng biệt của Anh, song Toà án Tối cao Anh là toà án tối cao.",Quyền lực chín trị tói hậu thuôc vè thê lực nào?,"Quyền lực chính trị tối hậu thuộc về chính quyền địa phương của Bắc Ireland, với các quyết định quan trọng nhất được thực hiện bởi bộ trưởng thứ nhất.",intrinsic,2
629f0eeb-1b1d-40b5-9462-ac2a210f121d,"Người La Mã (Roma) lần đầu xâm chiếm bán đảo Iberia vào năm 219 TCN. Trong Chiến tranh Punic, người La Mã đánh đuổi người Carthago ra khỏi các thuộc địa duyên hải. Đến cuối thời Julius Caesar, hầu như toàn bộ bán đảo bị sáp nhập vào Cộng hoà La Mã. Cuộc chinh phục của người La Mã tại Bồ Đào Nha ngày nay mất gần hai trăm năm và khiến cho nhiều binh sĩ trẻ tuổi thiệt mạng. Người La Mã phải chịu một thất bại nghiêm trọng vào năm 150 TCN khi có một cuộc khởi nghĩa nổ ra ở miền bắc. Người Lusitania và các bộ lạc bản địa khác dưới sự lãnh đạo của Viriato giành được quyền kiểm soát toàn bộ miền tây Iberia. Người La Mã sau đó phái nhiều quân đoàn và những vị tướng giỏi nhất của họ đến Lusitania nhằm trấn áp cuộc khởi nghĩa song không có hiệu quả, họ bèn chuyển sang mua chuộc các đồng minh của Viriato để sát hại ông. Năm 139 TCN, Viriato bị ám sát, và Táutalo trở thành thủ lĩnh song không thành công.","Tại sao người La Mã phải chịu một thất bại nghiêm trọng vào năm 150 TCN, mặc dù họ đã nhanh chóng kiểm soát toàn bộ bán đảo Iberia ngay từ đầu cuộc xâm chiếm?","Người La Mã phải chịu thất bại nghiêm trọng vào năm 150 TCN do cuộc khởi nghĩa của người Lusitania dưới sự lãnh đạo của Viriato, giành quyền kiểm soát miền tây Iberia, bất chấp nỗ lực quân sự của La Mã.",no,2
a8deae19-a8a1-4d19-a316-3f9f2494df73,"Dần dần, giới trí thức theo chủ nghĩa tự do đã phát họa ra một tầm nhìn mới với mục tiêu đạt được sự công bằng xã hội và kinh tế. Chủ nghĩa tự do vào đầu thập niên 1960 không biểu lộ tính chủ nghĩa cấp tiến, có chút ít thiên hướng làm sống lại ""các cuộc thập tự chinh"" thời New Deal để chống thế lực kinh tế tập trung, và không có ý định gây cảm xúc mạnh mẽ về giai cấp hay tái phân phối sự thịnh vượng hay tái tổ chức lại các cơ cấu chính quyền hiện hửu. Về mặt quốc tế, nó chống chủ nghĩa cộng sản một cách mạnh mẽ. Nó nhắm mục tiêu bảo vệ thế giới tự do, khuyến khích phát triển kinh tế trong nước, và muốn chắc rằng sự phong phú đạt được sẽ được phân phối một cách công bằng. Chương trình nghị sự của họ bị ảnh hưởng nhiều bởi thuyết kinh tế Keynes-hình dung rằng sự chi tiêu công cộng khổng lồ sẽ làm gia tăng sự phát triển kinh tế, như thế tạo ra nguồn vốn công để tài trợ các chương trình phúc lợi, nhà ở, y tế và giáo dục lớn hơn.","Ngoài việc chống lại chủ nghĩa cộng sản và thể hiện tính cấp tiến mạnh mẽ, việc chủ nghĩa tự do có thiên hướng làm sống lại ""các cuộc thập tự chinh"" thời New Deal còn có mục đích khác là gì?","Ngoài các mục tiêu đã nêu, chủ nghĩa tự do thời kỳ này còn nhấn mạnh việc thúc đẩy quyền con người và hợp tác quốc tế, đặc biệt là thông qua việc tham gia vào các tổ chức như Liên Hợp Quốc để giữ gìn hòa bình toàn cầu.",extrinsic,2
b1ca3f3b-531f-4396-be28-2fc1459f10f9,"Nổi tiếng với tên gọi Kinh đô ánh sáng, Paris là một trung tâm văn hóa lớn của thế giới và cũng là một trong những thành phố du lịch thu hút nhất. Sự nhộn nhịp, các công trình kiến trúc và không khí nghệ sĩ đã giúp Paris mỗi năm có đến 30 triệu khách nước ngoài. Thành phố còn được xem như kinh đô của thời trang cao cấp với nhiều khu phố xa xỉ cùng các trung tâm thương mại lớn. Là nơi đặt trụ sở chính của các tổ chức quốc tế như OECD, UNESCO... cộng với những hoạt động đa dạng về tài chính, kinh doanh, chính trị và du lịch đã khiến Paris trở thành một trong những trung tâm trung chuyển lớn nhất trên thế giới và được coi như một trong bốn ""thành phố toàn cầu"" cùng với New York, Luân Đôn và Tokyo.","Trụ sở chính của UNESCO được đặt tại thành phố nào trong số bốn ""thành phố toàn cầu""?","UNESCO có trụ sở chính đặt tại Paris, một trong bốn ""thành phố toàn cầu"".",no,2
